"rxn","Output"
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*CC(C)(C(C)(C)C)OC([C@@H](C)C1=CC=C2C3=CC=CCC3CC2=C1)=O",89
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*COC=1C=C2C=CC(=CC2=CC1)[C@@H](C(=O)OC(C)(C(C)(C)C)C)C",87
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*C1(=CC=CC2=CC=CC=C12)[C@@H](C(=O)OC(C)(C(C)(C)C)C)C",69
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*CN1C=CC2=CC(=CC=C12)[C@@H](C(=O)OC(C)(C(C)(C)C)C)C",89
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*FC1=CC=C(C=N1)[C@@H](C(=O)OC(C)(C(C)(C)C)C)C",88
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*S1C=C(C=C1)[C@@H](C(=O)OC(C)(C(C)(C)C)C)C",84
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*O1C=C(C2=C1C=CC=C2)[C@@H](C(=O)OC(C)(C(C)(C)C)C)C",89
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*C1(=CC=CC=C1)[C@@H](C(=O)OC(C)(C(C)(C)C)C)CC",93
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*C1(=CC=CC=C1)[C@@H](C(=O)OC(C)(C(C)(C)C)C)CCCC",93
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*CC(C[C@H](C(=O)OC(C)(C(C)(C)C)C)C1=CC=CC=C1)C",94
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*CC([C@H](C(=O)OC(C)(C(C)(C)C)C)C1=CC=CC=C1)C",93
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*C1(CCCC1)[C@H](C(=O)OC(C)(C(C)(C)C)C)C1=CC=CC=C1",91
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*C1(=CC=CC=C1)[C@@H](C(=O)OC(C)(C(C)(C)C)C)CC1=CC=CC=C1",89
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*C1(=CC=CC=C1)[C@@H](C(=O)OC(C)(C(C)(C)C)C)CCC1=CC=CC=C1",89
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*O=C(OC(C(C)(C)C)(C)C)[C@@H](CC1=CC=C(C(F)(F)F)C=C1)C2=CC=CC=C2",87
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*CC(C)(C(C)(C)C)OC([C@@H](CC1=CC=C(C=C1)F)C1=CC=CC=C1)=O",87
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*COC[C@@H](C(=O)OC(C)(C(C)(C)C)C)C1=CC=CC=C1",54
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*CC(C)(C(C)(C)C)OC([C@@H](CCCOC)C1=CC=CC=C1)=O",90
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*C[C@@H](C1=CC=CC=C1)C(OCC2=CC=CC=C2)=O",74
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*C[C@@H](C1=CC=CC=C1)C(OC)=O",75
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*C[C@@H](C1=CC=CC=C1)C(OCC)=O",79
"CCCC(CCC)[C@H](CO1)N=C1C2=N[C@H](C(CCC)CCC)CO2*C[C@@H](C1=CC=CC=C1)C(OC(C)(C)C)=O",80
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC)NC(C1=CC=CC=C1)=O",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C(C)(=O)OC1=CC=C(C=C1)[C@H](CC)NC(C1=CC=CC=C1)=O",98
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C(C1=CC=CC=C1)(=O)N[C@@H](CC)C1=CC=C(C=C1)NC(OC(C)(C)C)=O",97
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*FC(C(=O)NC1=CC=C(C=C1)[C@H](CC)NC(C1=CC=CC=C1)=O)(F)F",98
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*[Si](C)(C)(C(C)(C)C)OCC1=CC=C(C=C1)[C@H](CC)NC(C1=CC=CC=C1)=O",98
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C1=C(C=CC2=CC=CC=C12)[C@H](CC)NC(C1=CC=CC=C1)=O",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C1(=CC=CC2=CC=CC=C12)[C@H](CC)NC(C1=CC=CC=C1)=O",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*O1COC2=C1C=CC(=C2)[C@H](CC)NC(C2=CC=CC=C2)=O",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*FC(OC1=CC=C(C=C1)[C@H](CC)NC(C1=CC=CC=C1)=O)(F)F",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*FC(C1=CC=C(C=C1)[C@H](CC)NC(C1=CC=CC=C1)=O)(F)F",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C(C1=CC=CC=C1)(=O)N[C@@H](CC)C1=CC=C(C(=O)OC)C=C1",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C(=O)C1=CC=C(C=C1)[C@H](CC)NC(C1=CC=CC=C1)=O",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C(C)(=O)C=1C=C(C=CC1)[C@H](CC)NC(C1=CC=CC=C1)=O",98
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*FC1=CC=C(C=C1)[C@H](CC)NC(C1=CC=CC=C1)=O",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*ClC1=CC=C(C=C1)[C@H](CC)NC(C1=CC=CC=C1)=O",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*FC(S(=O)(=O)OC1=CC=C(C=C1)[C@H](CC)NC(C1=CC=CC=C1)=O)(F)F",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*S1C=C(C=C1)[C@H](CC)NC(C1=CC=CC=C1)=O",97
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=N1)[C@H](CC)NC(C1=CC=CC=C1)=O",98
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*FC1=CC=C(C=N1)[C@H](CC)NC(C1=CC=CC=C1)=O",98
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*CC=1N(C(=CC1)C)C1=CC=C(C=N1)[C@H](CC)NC(C1=CC=CC=C1)=O",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*CN(C1=NC=C(C=N1)[C@H](CC)NC(C1=CC=CC=C1)=O)C",98
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C(C)(C)(C)C=1N=C2N(C=C(C=C2)[C@H](CC)NC(C2=CC=CC=C2)=O)C1",98
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*FC1=CC=C(C=C1)C1=CC=C(S1)C(=O)C=1C=C(C=CC1C)[C@H](CC)NC(C1=CC=CC=C1)=O",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C(=O)N[C@@H](CC)C2=CC=C(C=C2)OC)C=C1",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC)NC(C1=CC=C(C=C1)C(F)(F)F)=O",98
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC)NC(C(C)(C)C)=O",95
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC)NC(C)=O",97
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](C)NC(C1=CC=CC=C1)=O",97
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CCCCC)NC(C1=CC=CC=C1)=O",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CCCC1=CC=CC=C1)NC(C1=CC=CC=C1)=O",98
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*[Si](C)(C)(C(C)(C)C)OCCCC[C@@H](C1=CC=C(C=C1)OC)NC(C1=CC=CC=C1)=O",98
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C(C1=CC=CC=C1)OCCCC[C@@H](C1=CC=C(C=C1)OC)NC(C1=CC=CC=C1)=O",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C(C)(=O)OCCCC[C@@H](C1=CC=C(C=C1)OC)NC(C1=CC=CC=C1)=O",94
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C(C1=CC=CC=C1)(=O)N[C@@H](CCCCCC(=O)OCC1=CC=CC=C1)C1=CC=C(C=C1)OC",98
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*ClCCCC[C@@H](C1=CC=C(C=C1)OC)NC(C1=CC=CC=C1)=O",98
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C(C1=CC=CC=C1)N[C@@H](CC)C1=CC=C(C=C1)OC",99
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H]([C@H](CCC1=CC=CC=C1)[2H])NC(C1=CC=CC=C1)=O",96
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC)C1=CC=CC=C1",94
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=C(C(=CC(=C1)[C@H](CC)C1=CC=CC=C1)OC)OC",95
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C1(=CC=CC=C1)[C@@H](CC)C1=CC=C(N)C=C1",92
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C1(=CC=CC=C1)[C@@H](CC)C1=CC=C(C=C1)CO",92
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C1(=CC=CC=C1)[C@@H](CC)C1=CC=C(C=C1)OC(F)(F)F",90
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*FC1=CC=C(C=C1)[C@H](CC)C1=CC=CC=C1",92
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C1(=CC=CC=C1)[C@@H](CC)C1=CC=C(C=C1)C(F)(F)F",92
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C1(=CC=CC=C1)[C@@H](CC)C1=CC=C(C(=O)OC)C=C1",92
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C1(=CC=CC=C1)[C@@H](CC)C1=CC=C(C=O)C=C1",92
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C1(=CC=CC=C1)[C@@H](CC)C1=CC=C(C=C1)C(C)=O",92
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*CC1(OB(OC1(C)C)C1=CC=C(C=C1)[C@H](CC)C1=CC=CC=C1)C",92
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*FC(S(=O)(=O)OC1=CC=C(C=C1)[C@H](CC)C1=CC=CC=C1)(F)F",90
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C1(=CC=CC=C1)[C@@H](CC)C=1C=C(C#N)C=CC1",90
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*FC1=CC=C(C=C1)C=1SC(=CC1)CC1=C(C=CC(=C1)[C@H](CC)C1=CC=CC=C1)C",93
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*CN1C=CC2=CC(=CC=C12)[C@H](CC)C1=CC=CC=C1",92
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=NC=C(C=C1)[C@H](CC)C1=CC=CC=C1",91
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C1(=CC=CC=C1)[C@@H](CC)C=1C=CC(=NC1)N1CCOCC1",91
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*CC=1N(C(=CC1)C)C1=NC=C(C=C1)[C@H](CC)C1=CC=CC=C1",88
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*CN(C1=NC=C(C=N1)[C@H](CC)C1=CC=CC=C1)C",88
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC)C1=CC=C(C=C1)N1CCOCC1",90
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@@H](CC)C1=CC=C(C(=O)OC)C=C1",90
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*O=C(C12CC3CC(C2)CC(C3)C1)OC(C=C4)=CC=C4[C@H](C5=CC=C(OC)C=C5)CC",92
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C(C)(C)(C)[Si](C)(C)OCC1=CC(=CC=C1)[C@@H](CC)C1=CC=C(C=C1)OC",92
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*FC1=C(C=CC=C1)[C@@H](CC(C)C)C1=CC=C(C=C1)OC",90
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC)C=1C=C(C=CC1)B1OC(C(O1)(C)C)(C)C",88
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*ClC1=CC=C(C=C1)[C@@H](CC)C1=CC=C(C=C1)OC",84
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC)C1=CC=C(C=C1)C(F)(F)F",85
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC)C1=CC=C(C(=O)OC)C=C1",84
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC)C1=CC=C(C#N)C=C1",72
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CCCCC)C1=COC=C1",84
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CCCCC)C1=CSC=C1",94
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C1(CCCCC1)C[C@@H](C1=CC2=CC=CC=C2C=C1)C=1SC=CC1",92
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC1=CC=CC=C1)C1=CC=CC=C1",96
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC(C)C)C1=CC=CC=C1",97
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CCC)C1=CC=CC=C1",94
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CCCCCCC)C1=CC=CC=C1",95
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CCCC1=CC=CC=C1)C1=CC=CC=C1",97
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C(C1=CC=CC=C1)OCC[C@H](C1=CC=CC=C1)C1=CC=C(C=C1)OC",87
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C(C1=CC=CC=C1)N(C(OC(C)(C)C)=O)CC[C@H](C1=CC=CC=C1)C1=CC=C(C=C1)OC",97
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*C(C1=CC=CC=C1)N(C(C)=O)CC[C@H](C1=CC=CC=C1)C1=CC=C(C=C1)OC",97
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC(=O)OC)C1=CC=CC=C1",95
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@@H]1CCCC2=CC=CC=C12",88
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@@H]1CCN(C2=CC=CC=C12)C(=O)OC",94
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](C)C1=CC=CC=C1",90
"CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC)C1=CC=CC=C1",93
"FC(C1=CN=C(C2=N[C@@H](C3=CC=CC=C3)CO2)C=C1)(F)F*O=C(C1=CC=CC=C1)N[C@@H](C2=CC=CC=C2)C",-37.9655642847399
"FC(C1=CN=C(C2=N[C@@H](C3=CC=CC=C3)CO2)C=C1)(F)F*O=C(C1=CC=CC=C1)N[C@@H](C2=CC=C(C=C2)C)C",18.913705401388
"FC(C1=CN=C(C2=N[C@@H](C3=CC=CC=C3)CO2)C=C1)(F)F*O=C(C1=CC=CC=C1)N[C@@H](C2=CC=CC=C2)CC",-49.6061266704425
"FC(C1=CN=C(C2=N[C@@H](C3=CC=CC=C3)CO2)C=C1)(F)F*O=C(C1=CC=CC=C1)N[C@@H](C2=CC=C(C)C=C2)CC",-50.7430160141897
